cl_from	cl_to
200269	594073
1244806	1112
307867	1610978
466860	1610978
302836	312430
253661	1002806
208351	902
215751	312430
48982	1668249
911802	5629
271322	5610
1183985	1668249
163668	312430
296826	890
905499	1610978
1067266	25220
459674	804
1067231	176682
245533	887
156487	1481830
375872	907
665507	1546
731248	1270
818538	361955
372733	987
879155	361955
456648	362559
643874	977
169250	931
150577	1668248
13763	1307
13763	11026
739439	1591
986118	1610978
131620	312430
149708	681680
1196067	1668036
326513	1062
699746	1316369
432102	102754
1080268	1581014
22100	652
43443	1597411
160818	5386
1094362	1550796
736616	606
736616	686
160802	5386
640085	5386
471423	1567851
161528	1143
251461	312430
620646	1670127
1074038	241896
47628	1465
388324	593951
701045	1667731
860627	1634056
1009957	5264
843146	1216
201305	312430
652909	912
653364	1243
653365	1069
903698	593951
746190	1589
156495	1481842
1081204	711
128929	1603
857305	361955
464000	362559
434990	312430
131668	312430
118314	490670
845111	361955
816182	361955
460576	25228
1167721	1406704
499149	1048
162941	312430
795316	1663356
1111858	241620
229546	312430
1125418	5367
181059	312430
284355	5351
792859	1542205
802498	809
931363	499028
1078679	1177
250459	312430
185314	1114
753109	98061
811532	361955
879560	361955
51022	1584580
461726	1148
72483	5628
847754	361955
872294	361955
817005	361955
847885	361955
29251	1061
29251	11034
378472	1610978
316577	1461
1239275	362559
817567	361955
862030	361955
811629	361955
843486	361955
195158	312430
1240094	5255
15602	1585657
344136	186058
330813	10703
881346	361955
123209	312430
848646	361955
866546	361955
874038	361955
690080	361955
432176	1529
84116	1610966
431651	1631581
141770	312430
1043678	1529556
705240	618951
834329	361955
870822	361955
669259	1611848
673626	1658604
468104	362559
461853	362559
401353	361955
815234	361955
149709	681680
860343	361955
543711	1631586
865545	361955
672773	1499163
887059	361955
142939	312430
117099	241708
846031	361955
1008685	1320
68194	312430
447103	362559
454086	362559
446076	362559
814929	361955
440361	362559
885096	361955
825076	361955
863574	361955
869640	361955
440540	362559
848656	361955
467115	362559
863110	361955
454993	1671859
181414	1651050
346306	1001825
180873	1651050
181291	1651050
181593	1651050
533441	1651050
1244597	1651050
181590	1651050
853854	890
987440	1003699
214106	1001825
450475	362559
430556	1001825
663363	361955
930606	1397
930606	1592441
480241	1318
63356	312430
311077	1124
917199	5387
247470	312430
288485	517858
722288	1572235
618872	11060
186861	312430
795043	1663356
530250	5597
461832	362559
242909	312430
350452	5616
350452	10526
350452	10527
265462	312430
265462	1584191
265462	1584199
898559	1653245
213007	1653243
883962	361955
647980	241620
1188063	1515338
848681	361955
265286	312430
265286	1653243
253257	1332
18530	1019394
167678	312430
670226	1325
1227460	312430
159385	312430
460653	362559
908477	1668249
218270	312430
445734	362559
354590	361955
446897	362559
422929	1001825
650994	874
123421	312430
18986	1610978
1086220	1610978
1130712	1610978
1086227	1610978
451124	1584565
761265	1456
624330	312430
624330	1518480
315459	312430
278787	1065
1096443	312430
175759	312430
107633	1406704
30155	1610978
130711	1610978
369610	1610978
404498	1501538
898379	10773
878805	361955
835184	361955
804703	913
1205578	158625
1095347	805
866220	361955
349298	5588
828142	361955
135573	991
267228	1001825
464307	362559
1123786	1330
40476	1282
685161	1577
143121	312430
931140	1665691
820348	361955
854232	361955
817054	361955
453177	362559
534472	1585
739406	4736
729854	1269
738184	1591
596278	846
323473	1653245
212377	1653243
1125424	5358
10589	361955
815944	361955
885194	361955
186421	312430
45832	1308
123422	312430
439517	362559
644773	1401
912261	1651050
181309	1651050
824904	361955
231846	5362
825299	361955
827981	361955
908982	361955
181277	1651050
1009871	1651050
920296	1651050
897839	1651050
181000	1651050
451056	362559
457849	362559
181758	1651050
181749	1651050
457557	362559
442385	362559
926298	361955
879386	361955
448102	362559
124265	312430
834361	361955
505832	361955
181584	1651050
180872	1651050
467696	362559
181583	1651050
181588	1651050
181407	1651050
460032	362559
908816	1651050
842024	361955
36176	5624
844231	1651050
181018	1651050
254462	312430
938289	1500435
120063	10803
807439	1581006
1215798	609737
75155	5401
726647	5386
876798	1473976
256089	312430
270595	312430
458065	362559
181278	1651050
811767	361955
446348	362559
19952	1583876
211121	837
983946	1497866
1106720	1497866
511252	11089
133013	312430
356373	1581024
131322	312430
197941	312430
197941	1477350
663980	100286
474870	362559
795078	1663356
120335	312430
192865	312430
532628	1590
450077	362559
58599	1631581
1138881	1598821
935624	158477
128930	1050
1199957	847
813965	361955
274479	312430
459001	362559
439958	362559
462440	362559
308359	1001825
373507	1653665
817912	361955
729335	1570181
691156	897
437945	1499163
318599	1674226
580055	361955
18876	1069
737148	1588
669576	1034
759949	845
66182	1587
1232656	10787
631377	1161693
817545	361955
462269	362559
819770	361955
448701	362559
662877	361955
867344	361955
469592	362559
400712	361955
421685	1001825
816386	361955
356963	361955
371476	312430
746200	1590
18639	1538791
1116211	593951
230973	11028
230973	11040
816900	361955
156518	1421952
149440	875
239069	312430
208043	312430
458569	362559
664589	283143
21551	1584731
124336	312430
240325	5366
659718	1001825
884122	361955
868278	361955
460824	362559
748322	1602166
861227	361955
1068392	362559
868402	361955
875358	1488281
463871	362559
100176	1663649
103282	1194
205250	1525
831065	361955
879437	1584182
20452	1586
1104903	10777
1104903	10785
740032	1499596
818962	361955
219312	312430
863571	361955
550124	5395
550124	312430
156526	1481842
874076	361955
910476	312430
388498	593951
134794	312430
910046	1597650
889045	1653665
555576	1002806
1061569	361955
455927	1067
455927	1584596
584436	312430
270383	312430
168034	5353
168034	5369
168034	10787
161509	1101
766829	1011
13362	1238
1031735	241620
347356	5388
373842	312430
1200164	1170772
313790	1405767
442224	362559
116282	1651050
920285	1651050
912260	1651050
500634	1651050
835602	1024
181276	1651050
824906	361955
181410	1651050
721676	1651050
827918	361955
1232859	1651050
793607	1651050
181591	1651050
181592	1651050
181743	1651050
429624	362559
70603	1085360
44874	1406534
819455	1668632
799053	361955
840295	361955
827653	361955
461664	362559
205716	312430
449643	362559
890250	361955
210111	312430
263437	1563362
1093160	1610978
1093160	1665726
1080113	361955
1233264	5348
1052438	312430
767789	1658604
946788	10776
452322	362559
181303	1651050
614014	361955
181297	1651050
595962	361955
181745	1651050
466368	362559
181287	1651050
482931	5618
1104677	10776
133462	312430
369098	312430
463325	1213
666769	1330
731253	1269
1123807	1651050
280450	990
443681	362559
825037	361955
452652	362559
1134807	1394
824960	361955
834311	361955
812939	361955
868685	361955
247006	312430
236066	312430
691829	361955
52806	235102
735604	926
1000320	10773
854219	361955
750193	1406050
457465	362559
90838	1102
191663	1001825
17691	489159
447735	362559
883960	361955
406164	618951
815945	361955
463983	362559
863683	361955
815250	361955
828177	361955
541087	361955
209217	312430
882772	361955
447814	362559
429023	362559
312223	1001825
730056	1651050
438533	362559
181578	1651050
275579	1001825
474946	362559
857720	361955
877790	361955
1243395	1651050
884139	361955
181289	1651050
181275	1651050
796939	881
121704	5361
121704	10704
499120	1258
499120	11033
380824	5593
404314	10771
1190108	312430
66189	1085360
1089129	1620878
472009	362559
594623	362559
431803	362559
846837	361955
912277	1651050
181753	1651050
895068	361955
777782	361955
37559	1508514
959202	1479991
1224638	1063
296837	1063
1183195	1406531
875181	361955
774103	1456
134513	312430
130106	312430
10290	768
579436	312430
112839	312430
38024	6175
936426	5369
838336	608336
152586	832
1215784	609737
846420	361955
240360	312430
417344	1653242
208973	312430
248540	312430
928902	1610966
195636	312430
240368	312430
157969	312430
197404	312430
1219495	1610966
245040	312430
1043103	1480002
242970	312430
220438	312430
878605	361955
452308	362559
63341	1653243
1042476	1597651
1144980	1671859
783479	931
1078134	5350
1078134	10708
1228321	1509055
907743	1203978
609340	312430
179696	362559
139906	891
139906	11032
681202	1567
427762	5395
1227615	10792
156533	1481842
785834	100286
657188	1482391
176964	1568009
68720	1581037
817945	361955
231308	312430
978197	1580161
194666	1527
1041493	98061
669574	1032
705895	416
824039	361955
824039	1406531
864034	361955
246063	312430
245224	312430
199912	312430
208383	312430
212593	312430
249009	312430
219462	312430
236519	312430
444061	362559
164825	312430
354476	1653244
246205	312430
194626	312430
219323	312430
881351	361955
37648	1610966
438631	5597
835923	361955
123211	312430
837154	361955
76817	241620
757131	1619266
536264	593921
178349	594073
1164805	1598821
800808	1610978
468020	362559
838992	1652957
1202938	1658604
764772	1450
871665	361955
380601	1134959
834328	361955
445040	362559
246675	312430
172723	312430
285511	747
213767	312430
276684	5611
159552	5611
732102	5344
374950	1309
247198	1651050
181024	1651050
194569	1651050
297256	1451
623250	1479991
136965	1062
890244	1610978
173313	312430
152588	923
448310	10773
448310	10783
58602	241708
291476	920
18862	1550796
1175263	1550796
662218	1539
459586	984
933519	1285
933519	1581012
1147175	1286
1145160	5359
1122980	5357
1122980	10704
1036440	1581018
459567	985
459567	97982
841530	5365
841530	5367
841530	10704
706688	1406793
208156	1003699
893528	11064
277031	681680
181504	312430
531820	1523
986042	1581012
1033501	1665760
333	1583
658429	1583
842132	837
63856	5369
461920	362559
454697	1400
454696	362559
474093	362559
825812	361955
1146154	10692
1079602	98061
864542	361955
118162	312430
477756	5332
685251	1582
168370	312430
112414	594073
792978	963
726136	312430
181288	1651050
181742	361955
181742	1651050
181017	1651050
244184	1651050
181580	1651050
452657	362559
827910	361955
788478	10782
326030	1445
846149	1610978
842439	1610978
704558	1492561
892861	10783
630941	1500432
423244	98061
1198892	312430
1167867	1509055
756728	1455
108601	5370
108601	10787
368166	6175
970207	10788
91715	5623
296734	11044
671638	1543265
28867	963
112563	10782
270538	312430
331517	10787
434058	362559
426091	362559
813264	361955
866222	361955
298749	1001825
729018	361955
462441	362559
266298	312430
1238199	5628
846841	361955
690514	361955
595958	1061
440482	362559
812950	361955
876768	361955
842011	361955
584407	1406531
514767	593951
200170	312430
1247996	1584207
20844	1405767
1077148	495575
596870	361955
827011	361955
716957	1581011
440612	362559
467309	362559
855421	361955
194529	361955
832564	361955
469195	362559
447201	362559
447201	1406531
807850	362559
1138804	1162
1248018	1175
798803	1610978
472165	312430
440149	985
1242656	1584301
148006	312430
910606	1261
415214	361955
425069	1373
425069	98061
449286	241708
284704	312430
320564	312430
747829	948
278521	873
753849	593951
940652	741
724534	1561
409746	186263
79707	186057
79359	186263
438518	186058
315317	312430
256551	186263
352866	186058
285637	186263
817675	186263
183691	312430
817758	186058
1042238	1019394
438511	186263
653771	1490551
1057915	1019394
565514	9372
117766	312430
655313	873
827878	681680
733190	1134959
117860	1581006
819750	361955
1157470	5399
774125	1585376
705162	416
705162	4739
511746	1259
929564	1501538
131325	312430
825054	361955
503307	1134959
91455	312430
1233744	1667418
231971	312430
99736	1668248
44707	1667418
218456	312430
791706	1658604
105028	361955
842040	361955
818930	361955
817193	361955
573570	5589
62907	1435
329007	1473
321857	1475
210976	312430
1169702	609737
214392	5341
1236667	5341
1227392	5341
1203026	1612626
652919	1434
652919	1002806
1174325	312430
23439	803
23439	1479381
1128669	1556548
1150547	1668249
234820	10787
371633	1556547
600707	1002806
82731	312430
209558	312430
1076818	11044
608421	1663649
511581	750
249148	1668249
897963	1651275
99748	312430
512435	910
261658	312430
160459	1497866
1021015	1003748
824968	361955
333540	10787
66271	186059
985117	1003699
817845	1477418
463576	1003685
91362	1053950
787496	593921
935656	1497866
463500	362559
865610	361955
834305	361955
472007	362559
825836	361955
270933	362559
449055	362559
846839	361955
565895	361955
459008	362559
207948	312430
434179	5612
434179	10526
434179	10527
756642	362559
820609	361955
454912	362559
1123042	312430
442595	362559
239108	312430
1023638	1665760
378454	837
440165	186059
64503	312430
776438	1653244
820458	361955
871195	361955
285502	1040
1246670	1475843
1154270	1670765
34233	1499472
453514	1325
458585	362559
448705	362559
429670	361955
464590	362559
863332	361955
213418	312430
443760	362559
374634	1406531
461354	362559
1189539	312430
1190484	312430
880551	361955
467311	362559
882447	361955
474002	362559
865567	361955
851083	361955
893655	361955
194415	312430
821207	361955
859353	1653243
866188	361955
894529	361955
1031774	1499472
1242893	362559
378023	1225547
116758	312430
812275	1406531
1128773	1581004
264498	982
86431	1550796
946766	312430
1126356	1335
1189173	1541920
533671	11033
928557	5370
928557	1668249
913119	10777
913119	10785
255559	312430
44808	312430
247897	312430
1008171	1597650
235616	1170772
8912	312430
820328	361955
451432	362559
1024145	5356
1024145	10700
398086	5366
398086	10706
398086	1548780
316121	5354
52227	1582804
1041134	10771
708849	1480002
93110	1191
431143	1261
187622	312430
70790	241708
211236	910
211236	1399
211236	312430
211236	1433162
858536	11097
783758	1668249
103644	1668248
983478	11091
733343	1018
1242837	1019836
1008459	734
136727	312430
178650	312430
356274	1318
1108072	1668249
57698	312430
376037	987
471261	1229
1130980	758
1130980	1396
235606	312430
796456	1670765
187031	6176
187031	312430
317702	1283
317702	1581012
460834	362559
958560	1499472
457895	362559
822029	361955
732854	1454
1074570	1581024
137616	361955
862955	361955
1020838	361955
473991	362559
1104500	10837
636539	490670
747472	25229
795388	1610978
459580	804
1201912	312430
75020	5617
125117	312430
141400	312430
1103729	1598821
1094552	5355
667689	982
1201079	10783
891054	5598
536678	138985
646048	1175
163304	312430
1213431	1205
542398	1556548
795710	840
640009	1388
484215	1674226
52126	312430
253916	312430
198061	312430
112055	312430
1210676	1670724
929412	1508291
101397	1670724
333277	806
950478	1670724
196269	312430
47455	1085360
215668	312430
87368	833
773827	741
220330	1479947
999515	1668249
129725	1238
129725	1403
220373	804
